NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a272 ;431;Démolition et préparation des sites ;De 0 à 9 salariés en ETP ;4869,9
a272 ;431;Démolition et préparation des sites ;De 10 à 19 salariés en ETP ;1326,5
a272 ;431;Démolition et préparation des sites ;De 20 à 249 salariés en ETP ;5402,9
a272 ;431;Démolition et préparation des sites ;Plus de 250 salariés en ETP ;1561,4
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;Ensemble des tranches d'effectif ;57397
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;De 0 à 9 salariés en ETP ;21306
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;De 10 à 19 salariés en ETP ;6548,1
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;De 20 à 249 salariés en ETP ;15440,4
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;Plus de 250 salariés en ETP ;14102,5
a272 ;433;Travaux de finition ;Ensemble des tranches d'effectif ;49248
a272 ;433;Travaux de finition ;De 0 à 9 salariés en ETP ;28359,5
a272 ;433;Travaux de finition ;De 10 à 19 salariés en ETP ;7698,7
a272 ;433;Travaux de finition ;De 20 à 249 salariés en ETP ;12100,1
a272 ;433;Travaux de finition ;Plus de 250 salariés en ETP ;1074,6
a272 ;439;Autres travaux de construction spécialisés ;Ensemble des tranches d'effectif ;49578,3
a272 ;439;Autres travaux de construction spécialisés ;De 0 à 9 salariés en ETP ;24625,5
a272 ;439;Autres travaux de construction spécialisés ;De 10 à 19 salariés en ETP ;7260,8
a272 ;439;Autres travaux de construction spécialisés ;De 20 à 249 salariés en ETP ;14383,1
a272 ;439;Autres travaux de construction spécialisés ;Plus de 250 salariés en ETP ;3308,8
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;Ensemble des tranches d'effectif ;1697034,3
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;De 0 à 9 salariés en ETP ;402633,7
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;De 10 à 19 salariés en ETP ;119781,9
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;De 20 à 249 salariés en ETP ;531142,3
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;Plus de 250 salariés en ETP ;643477
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;Ensemble des tranches d'effectif ;1428454,2
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;De 0 à 9 salariés en ETP ;342675,2
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;De 10 à 19 salariés en ETP ;101385,8
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;De 20 à 249 salariés en ETP ;467477,8
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;Plus de 250 salariés en ETP ;516916,3
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;Ensemble des tranches d'effectif ;190949,8
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;De 0 à 9 salariés en ETP ;39390,9
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;De 10 à 19 salariés en ETP ;11722,8
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;De 20 à 249 salariés en ETP ;66295,5
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;Plus de 250 salariés en ETP ;73540,9
a272 ;451;Commerce de véhicules automobiles ;Ensemble des tranches d'effectif ;128155,7
a272 ;451;Commerce de véhicules automobiles ;De 0 à 9 salariés en ETP ;17154,4
a272 ;451;Commerce de véhicules automobiles ;De 10 à 19 salariés en ETP ;6412,1
a272 ;451;Commerce de véhicules automobiles ;De 20 à 249 salariés en ETP ;48129,3
a272 ;451;Commerce de véhicules automobiles ;Plus de 250 salariés en ETP ;56459,1
a272 ;452;Entretien et réparation de véhicules automobiles ;Ensemble des tranches d'effectif ;14829,4
a272 ;452;Entretien et réparation de véhicules automobiles ;De 0 à 9 salariés en ETP ;7279,8
a272 ;452;Entretien et réparation de véhicules automobiles ;De 10 à 19 salariés en ETP ;1593,5
a272 ;452;Entretien et réparation de véhicules automobiles ;De 20 à 249 salariés en ETP ;S
a272 ;452;Entretien et réparation de véhicules automobiles ;Plus de 250 salariés en ETP ;S
a272 ;453;Commerce d'équipements automobiles ;Ensemble des tranches d'effectif ;43302,2
a272 ;453;Commerce d'équipements automobiles ;De 0 à 9 salariés en ETP ;12062
a272 ;453;Commerce d'équipements automobiles ;De 10 à 19 salariés en ETP ;S
a272 ;453;Commerce d'équipements automobiles ;De 20 à 249 salariés en ETP ;S
a272 ;453;Commerce d'équipements automobiles ;Plus de 250 salariés en ETP ;S
a272 ;454;Commerce et réparation de motocycles ;Ensemble des tranches d'effectif ;4662,6
a272 ;454;Commerce et réparation de motocycles ;De 0 à 9 salariés en ETP ;2894,7
a272 ;454;Commerce et réparation de motocycles ;De 10 à 19 salariés en ETP ;S
a272 ;454;Commerce et réparation de motocycles ;De 20 à 249 salariés en ETP ;S
a272 ;454;Commerce et réparation de motocycles ;Plus de 250 salariés en ETP ;172,3
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;Ensemble des tranches d'effectif ;811213,9
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;De 0 à 9 salariés en ETP ;166244,2
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;De 10 à 19 salariés en ETP ;61329,5
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;De 20 à 249 salariés en ETP ;299190,7
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;Plus de 250 salariés en ETP ;284448,3
a272 ;461;Intermédiaires du commerce de gros ;Ensemble des tranches d'effectif ;128546,8
a272 ;461;Intermédiaires du commerce de gros ;De 0 à 9 salariés en ETP ;29325,6
a272 ;461;Intermédiaires du commerce de gros ;De 10 à 19 salariés en ETP ;7044,4
a272 ;461;Intermédiaires du commerce de gros ;De 20 à 249 salariés en ETP ;57224,7
a272 ;461;Intermédiaires du commerce de gros ;Plus de 250 salariés en ETP ;34950,5
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;Ensemble des tranches d'effectif ;44644,1
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;De 0 à 9 salariés en ETP ;14555,6
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;De 10 à 19 salariés en ETP ;5181,7
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;De 20 à 249 salariés en ETP ;16497,7
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;Plus de 250 salariés en ETP ;8409,4
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;Ensemble des tranches d'effectif ;136625,7
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;De 0 à 9 salariés en ETP ;33206
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;De 10 à 19 salariés en ETP ;13789,8
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;De 20 à 249 salariés en ETP ;46481,4
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;Plus de 250 salariés en ETP ;43148,2
a272 ;464;Commerce de gros de biens domestiques ;Ensemble des tranches d'effectif ;166880,5
a272 ;464;Commerce de gros de biens domestiques ;De 0 à 9 salariés en ETP ;24538,4
a272 ;464;Commerce de gros de biens domestiques ;De 10 à 19 salariés en ETP ;7316,6
a272 ;464;Commerce de gros de biens domestiques ;De 20 à 249 salariés en ETP ;53294,4
a272 ;464;Commerce de gros de biens domestiques ;Plus de 250 salariés en ETP ;81730,7
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;Ensemble des tranches d'effectif ;48848,6
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;De 0 à 9 salariés en ETP ;5727,7
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;De 10 à 19 salariés en ETP ;3355,6
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;De 20 à 249 salariés en ETP ;16913,1
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;Plus de 250 salariés en ETP ;22853,3
a272 ;466;Commerce de gros d'autres équipements industriels ;Ensemble des tranches d'effectif ;100880,8
a272 ;466;Commerce de gros d'autres équipements industriels ;De 0 à 9 salariés en ETP ;20819,8
a272 ;466;Commerce de gros d'autres équipements industriels ;De 10 à 19 salariés en ETP ;10792,5
a272 ;466;Commerce de gros d'autres équipements industriels ;De 20 à 249 salariés en ETP ;39937
a272 ;466;Commerce de gros d'autres équipements industriels ;Plus de 250 salariés en ETP ;29331,3
a272 ;467;Autres commerces de gros spécialisés ;Ensemble des tranches d'effectif ;158229
a272 ;467;Autres commerces de gros spécialisés ;De 0 à 9 salariés en ETP ;32314,8
a272 ;467;Autres commerces de gros spécialisés ;De 10 à 19 salariés en ETP ;12084,3
a272 ;467;Autres commerces de gros spécialisés ;De 20 à 249 salariés en ETP ;59554,6
a272 ;467;Autres commerces de gros spécialisés ;Plus de 250 salariés en ETP ;54275,3
a272 ;469;Commerce de gros non spécialisé ;Ensemble des tranches d'effectif ;26558,5
a272 ;469;Commerce de gros non spécialisé ;De 0 à 9 salariés en ETP ;5756,3
a272 ;469;Commerce de gros non spécialisé ;De 10 à 19 salariés en ETP ;1764,5
a272 ;469;Commerce de gros non spécialisé ;De 20 à 249 salariés en ETP ;9287,9
a272 ;469;Commerce de gros non spécialisé ;Plus de 250 salariés en ETP ;9749,8
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;Ensemble des tranches d'effectif ;426290,5
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;De 0 à 9 salariés en ETP ;137040,1
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;De 10 à 19 salariés en ETP ;28333,5
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;De 20 à 249 salariés en ETP ;101991,5
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;Plus de 250 salariés en ETP ;158927,1
a272 ;471;Commerce de détail en magasin non spécialisé ;Ensemble des tranches d'effectif ;158824,3
a272 ;471;Commerce de détail en magasin non spécialisé ;De 0 à 9 salariés en ETP ;12402,6
a272 ;471;Commerce de détail en magasin non spécialisé ;De 10 à 19 salariés en ETP ;8065,7
a272 ;471;Commerce de détail en magasin non spécialisé ;De 20 à 249 salariés en ETP ;57781
a272 ;471;Commerce de détail en magasin non spécialisé ;Plus de 250 salariés en ETP ;80578,6
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;Ensemble des tranches d'effectif ;20853
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;De 0 à 9 salariés en ETP ;15618,6
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;De 10 à 19 salariés en ETP ;1333,6
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;De 20 à 249 salariés en ETP ;2620,3
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;Plus de 250 salariés en ETP ;1277,9
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;Ensemble des tranches d'effectif ;32811,3
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;De 0 à 9 salariés en ETP ;11343,7
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;De 10 à 19 salariés en ETP ;2254,1
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;De 20 à 249 salariés en ETP ;12256,7
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;Plus de 250 salariés en ETP ;6956,2
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;Ensemble des tranches d'effectif ;11867,8
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;De 0 à 9 salariés en ETP ;2560,3
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;De 10 à 19 salariés en ETP ;890,5
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;De 20 à 249 salariés en ETP ;1386,5
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;Plus de 250 salariés en ETP ;7031,5
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;Ensemble des tranches d'effectif ;47842,7
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;De 0 à 9 salariés en ETP ;14050,6
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;De 10 à 19 salariés en ETP ;4092,6
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;De 20 à 249 salariés en ETP ;7237,8
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;Plus de 250 salariés en ETP ;22461,8
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;Ensemble des tranches d'effectif ;20133,7
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;De 0 à 9 salariés en ETP ;6277,5
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;De 10 à 19 salariés en ETP ;1705,8
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;De 20 à 249 salariés en ETP ;2618,2
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;Plus de 250 salariés en ETP ;9532,3
a272 ;477;Autres commerces de détail en magasin spécialisé ;Ensemble des tranches d'effectif ;109596,3
a272 ;477;Autres commerces de détail en magasin spécialisé ;De 0 à 9 salariés en ETP ;65441,6
a272 ;477;Autres commerces de détail en magasin spécialisé ;De 10 à 19 salariés en ETP ;8830,7
a272 ;477;Autres commerces de détail en magasin spécialisé ;De 20 à 249 salariés en ETP ;12519,4
a272 ;477;Autres commerces de détail en magasin spécialisé ;Plus de 250 salariés en ETP ;22805,2
a272 ;478;Commerce de détail sur éventaires et marchés ;Ensemble des tranches d'effectif ;5645,8
a272 ;478;Commerce de détail sur éventaires et marchés ;De 0 à 9 salariés en ETP ;4766,9
a272 ;478;Commerce de détail sur éventaires et marchés ;De 10 à 19 salariés en ETP ;216,3
a272 ;478;Commerce de détail sur éventaires et marchés ;De 20 à 249 salariés en ETP ;434,8
a272 ;478;Commerce de détail sur éventaires et marchés ;Plus de 250 salariés en ETP ;227,8
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;Ensemble des tranches d'effectif ;18715,5
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;De 0 à 9 salariés en ETP ;4578,5
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;De 10 à 19 salariés en ETP ;944,3
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;De 20 à 249 salariés en ETP ;5136,9
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;Plus de 250 salariés en ETP ;8055,7
a21 ;H ;Transports et entreposage ;Ensemble des tranches d'effectif ;191068,3
a21 ;H ;Transports et entreposage ;De 0 à 9 salariés en ETP ;21948,6
a21 ;H ;Transports et entreposage ;De 10 à 19 salariés en ETP ;9122,4
a21 ;H ;Transports et entreposage ;De 20 à 249 salariés en ETP ;48068,8
a21 ;H ;Transports et entreposage ;Plus de 250 salariés en ETP ;111928,4
a88 ;49;Transports terrestres et transport par conduites ;Ensemble des tranches d'effectif ;77301,9
a88 ;49;Transports terrestres et transport par conduites ;De 0 à 9 salariés en ETP ;13470,6
a88 ;49;Transports terrestres et transport par conduites ;De 10 à 19 salariés en ETP ;6203,1
a88 ;49;Transports terrestres et transport par conduites ;De 20 à 249 salariés en ETP ;26502,1
a88 ;49;Transports terrestres et transport par conduites ;Plus de 250 salariés en ETP ;31125,2
a272 ;491;Transport ferroviaire interurbain de voyageurs ;Ensemble des tranches d'effectif ;6119,8
a272 ;491;Transport ferroviaire interurbain de voyageurs ;De 0 à 9 salariés en ETP ;S
a272 ;491;Transport ferroviaire interurbain de voyageurs ;De 10 à 19 salariés en ETP ;S
a272 ;491;Transport ferroviaire interurbain de voyageurs ;De 20 à 249 salariés en ETP ;S
a272 ;491;Transport ferroviaire interurbain de voyageurs ;Plus de 250 salariés en ETP ;6088,5
a272 ;492;Transports ferroviaires de fret ;Ensemble des tranches d'effectif ;1438,7
a272 ;492;Transports ferroviaires de fret ;De 0 à 9 salariés en ETP ;S
a272 ;492;Transports ferroviaires de fret ;De 10 à 19 salariés en ETP ;N
a272 ;492;Transports ferroviaires de fret ;De 20 à 249 salariés en ETP ;S
a272 ;492;Transports ferroviaires de fret ;Plus de 250 salariés en ETP ;S
a272 ;493;Autres transports terrestres de voyageurs ;Ensemble des tranches d'effectif ;23081,2
a272 ;493;Autres transports terrestres de voyageurs ;De 0 à 9 salariés en ETP ;S
a272 ;493;Autres transports terrestres de voyageurs ;De 10 à 19 salariés en ETP ;S
a272 ;493;Autres transports terrestres de voyageurs ;De 20 à 249 salariés en ETP ;S
a272 ;493;Autres transports terrestres de voyageurs ;Plus de 250 salariés en ETP ;14169,1
a272 ;494;Transports routiers de fret et services de déménagement ;Ensemble des tranches d'effectif ;44000,7
a272 ;494;Transports routiers de fret et services de déménagement ;De 0 à 9 salariés en ETP ;S
a272 ;494;Transports routiers de fret et services de déménagement ;De 10 à 19 salariés en ETP ;5493,5
a272 ;494;Transports routiers de fret et services de déménagement ;De 20 à 249 salariés en ETP ;21178,6
a272 ;494;Transports routiers de fret et services de déménagement ;Plus de 250 salariés en ETP ;S
a272 ;495;Transports par conduites ;Ensemble des tranches d'effectif ;2661,6
a272 ;495;Transports par conduites ;De 0 à 9 salariés en ETP ;168,1
a272 ;495;Transports par conduites ;De 10 à 19 salariés en ETP ;0,2
a272 ;495;Transports par conduites ;De 20 à 249 salariés en ETP ;S
a272 ;495;Transports par conduites ;Plus de 250 salariés en ETP ;S
a88 ;50;Transports par eau ;Ensemble des tranches d'effectif ;13011,2
a88 ;50;Transports par eau ;De 0 à 9 salariés en ETP ;1059,3
a88 ;50;Transports par eau ;De 10 à 19 salariés en ETP ;170,7
a88 ;50;Transports par eau ;De 20 à 249 salariés en ETP ;1224,2
a88 ;50;Transports par eau ;Plus de 250 salariés en ETP ;10557
a272 ;501;Transports maritimes et côtiers de passagers ;Ensemble des tranches d'effectif ;974,8
a272 ;501;Transports maritimes et côtiers de passagers ;De 0 à 9 salariés en ETP ;313,6
a272 ;501;Transports maritimes et côtiers de passagers ;De 10 à 19 salariés en ETP ;S
a272 ;501;Transports maritimes et côtiers de passagers ;De 20 à 249 salariés en ETP ;235,7
a272 ;501;Transports maritimes et côtiers de passagers ;Plus de 250 salariés en ETP ;S
a272 ;502;Transports maritimes et côtiers de fret ;Ensemble des tranches d'effectif ;11382,8
a272 ;502;Transports maritimes et côtiers de fret ;De 0 à 9 salariés en ETP ;538,9
a272 ;502;Transports maritimes et côtiers de fret ;De 10 à 19 salariés en ETP ;S
a272 ;502;Transports maritimes et côtiers de fret ;De 20 à 249 salariés en ETP ;697,4
a272 ;502;Transports maritimes et côtiers de fret ;Plus de 250 salariés en ETP ;S
a272 ;503;Transports fluviaux de passagers ;Ensemble des tranches d'effectif ;292,2
a272 ;503;Transports fluviaux de passagers ;De 0 à 9 salariés en ETP ;S
a272 ;503;Transports fluviaux de passagers ;De 10 à 19 salariés en ETP ;S
a272 ;503;Transports fluviaux de passagers ;De 20 à 249 salariés en ETP ;113,8
a272 ;503;Transports fluviaux de passagers ;Plus de 250 salariés en ETP ;S
a272 ;504;Transports fluviaux de fret ;Ensemble des tranches d'effectif ;361,5
a272 ;504;Transports fluviaux de fret ;De 0 à 9 salariés en ETP ;S
a272 ;504;Transports fluviaux de fret ;De 10 à 19 salariés en ETP ;S
a272 ;504;Transports fluviaux de fret ;De 20 à 249 salariés en ETP ;177,3
a272 ;504;Transports fluviaux de fret ;Plus de 250 salariés en ETP ;5,3
a88 ;51;Transports aériens ;Ensemble des tranches d'effectif ;18260,5
a88 ;51;Transports aériens ;De 0 à 9 salariés en ETP ;237,5
a88 ;51;Transports aériens ;De 10 à 19 salariés en ETP ;S
a88 ;51;Transports aériens ;De 20 à 249 salariés en ETP ;S
a88 ;51;Transports aériens ;Plus de 250 salariés en ETP ;17441,3
a272 ;511;Transports aériens de passagers ;Ensemble des tranches d'effectif ;15305,4
a272 ;511;Transports aériens de passagers ;De 0 à 9 salariés en ETP ;S
a272 ;511;Transports aériens de passagers ;De 10 à 19 salariés en ETP ;S
a272 ;511;Transports aériens de passagers ;De 20 à 249 salariés en ETP ;S
a272 ;511;Transports aériens de passagers ;Plus de 250 salariés en ETP ;S
a272 ;512;Transports aériens de fret et transports spatiaux ;Ensemble des tranches d'effectif ;2955,1
a272 ;512;Transports aériens de fret et transports spatiaux ;De 0 à 9 salariés en ETP ;S
a272 ;512;Transports aériens de fret et transports spatiaux ;De 10 à 19 salariés en ETP ;1,3
a272 ;512;Transports aériens de fret et transports spatiaux ;De 20 à 249 salariés en ETP ;S
a272 ;512;Transports aériens de fret et transports spatiaux ;Plus de 250 salariés en ETP ;S
a88 ;52;Entreposage et services auxiliaires des transports ;Ensemble des tranches d'effectif ;68837,1
a88 ;52;Entreposage et services auxiliaires des transports ;De 0 à 9 salariés en ETP ;6796,9
a88 ;52;Entreposage et services auxiliaires des transports ;De 10 à 19 salariés en ETP ;2606,7
a88 ;52;Entreposage et services auxiliaires des transports ;De 20 à 249 salariés en ETP ;19623,2
a88 ;52;Entreposage et services auxiliaires des transports ;Plus de 250 salariés en ETP ;39811,3
a272 ;521;Entreposage et stockage ;Ensemble des tranches d'effectif ;9878,6
a272 ;521;Entreposage et stockage ;De 0 à 9 salariés en ETP ;1080,6
a272 ;521;Entreposage et stockage ;De 10 à 19 salariés en ETP ;456,8
a272 ;521;Entreposage et stockage ;De 20 à 249 salariés en ETP ;3762,8
a272 ;521;Entreposage et stockage ;Plus de 250 salariés en ETP ;4579,2
a272 ;522;Services auxiliaires des transports ;Ensemble des tranches d'effectif ;58958,5
a272 ;522;Services auxiliaires des transports ;De 0 à 9 salariés en ETP ;5716,3
a272 ;522;Services auxiliaires des transports ;De 10 à 19 salariés en ETP ;2149,9
a272 ;522;Services auxiliaires des transports ;De 20 à 249 salariés en ETP ;15860,3
a272 ;522;Services auxiliaires des transports ;Plus de 250 salariés en ETP ;35232,1
a88 ;53;Activités de poste et de courrier ;Ensemble des tranches d'effectif ;13657,6
a88 ;53;Activités de poste et de courrier ;De 0 à 9 salariés en ETP ;384,3
a88 ;53;Activités de poste et de courrier ;De 10 à 19 salariés en ETP ;S
a88 ;53;Activités de poste et de courrier ;De 20 à 249 salariés en ETP ;S
a88 ;53;Activités de poste et de courrier ;Plus de 250 salariés en ETP ;12993,6
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;Ensemble des tranches d'effectif ;13172,7
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;De 0 à 9 salariés en ETP ;S
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;De 10 à 19 salariés en ETP ;S
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;De 20 à 249 salariés en ETP ;S
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;Plus de 250 salariés en ETP ;12993,3
a272 ;532;Autres activités de poste et de courrier ;Ensemble des tranches d'effectif ;484,9
a272 ;532;Autres activités de poste et de courrier ;De 0 à 9 salariés en ETP ;S
a272 ;532;Autres activités de poste et de courrier ;De 10 à 19 salariés en ETP ;S
a272 ;532;Autres activités de poste et de courrier ;De 20 à 249 salariés en ETP ;S
a272 ;532;Autres activités de poste et de courrier ;Plus de 250 salariés en ETP ;0,3
a21 ;I ;Hébergement et restauration ;Ensemble des tranches d'effectif ;77511,7
a21 ;I ;Hébergement et restauration ;De 0 à 9 salariés en ETP ;38009,9
a21 ;I ;Hébergement et restauration ;De 10 à 19 salariés en ETP ;9273,6
a21 ;I ;Hébergement et restauration ;De 20 à 249 salariés en ETP ;15595,7
a21 ;I ;Hébergement et restauration ;Plus de 250 salariés en ETP ;14632,4
a88 ;55;Hébergement ;Ensemble des tranches d'effectif ;19017,5
a88 ;55;Hébergement ;De 0 à 9 salariés en ETP ;7372,7
a88 ;55;Hébergement ;De 10 à 19 salariés en ETP ;2837,6
a88 ;55;Hébergement ;De 20 à 249 salariés en ETP ;4490,4
a88 ;55;Hébergement ;Plus de 250 salariés en ETP ;4316,7
a272 ;551;Hôtels et hébergement similaire ;Ensemble des tranches d'effectif ;13628,2
a272 ;551;Hôtels et hébergement similaire ;De 0 à 9 salariés en ETP ;5349,5
a272 ;551;Hôtels et hébergement similaire ;De 10 à 19 salariés en ETP ;2446,8
a272 ;551;Hôtels et hébergement similaire ;De 20 à 249 salariés en ETP ;3405,7
a272 ;551;Hôtels et hébergement similaire ;Plus de 250 salariés en ETP ;2426,2
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;Ensemble des tranches d'effectif ;2956,8
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;De 0 à 9 salariés en ETP ;1020,5
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;De 10 à 19 salariés en ETP ;S
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;De 20 à 249 salariés en ETP ;S
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;Plus de 250 salariés en ETP ;S
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;Ensemble des tranches d'effectif ;1536,2
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;De 0 à 9 salariés en ETP ;922,2
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;De 10 à 19 salariés en ETP ;246,6
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;De 20 à 249 salariés en ETP ;S
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;Plus de 250 salariés en ETP ;S
a272 ;559;Autres hébergements ;Ensemble des tranches d'effectif ;896,2
a272 ;559;Autres hébergements ;De 0 à 9 salariés en ETP ;80,5
a272 ;559;Autres hébergements ;De 10 à 19 salariés en ETP ;S
a272 ;559;Autres hébergements ;De 20 à 249 salariés en ETP ;S
a272 ;559;Autres hébergements ;Plus de 250 salariés en ETP ;S
a88 ;56;Restauration ;Ensemble des tranches d'effectif ;58494,2
a88 ;56;Restauration ;De 0 à 9 salariés en ETP ;30637,2
a88 ;56;Restauration ;De 10 à 19 salariés en ETP ;6436
a88 ;56;Restauration ;De 20 à 249 salariés en ETP ;11105,3
a88 ;56;Restauration ;Plus de 250 salariés en ETP ;10315,7
a272 ;561;Restaurants et services de restauration mobile ;Ensemble des tranches d'effectif ;43101
a272 ;561;Restaurants et services de restauration mobile ;De 0 à 9 salariés en ETP ;24043,5
a272 ;561;Restaurants et services de restauration mobile ;De 10 à 19 salariés en ETP ;5409,9
a272 ;561;Restaurants et services de restauration mobile ;De 20 à 249 salariés en ETP ;9494,5
a272 ;561;Restaurants et services de restauration mobile ;Plus de 250 salariés en ETP ;4153
a272 ;562;Traiteurs et autres services de restauration ;Ensemble des tranches d'effectif ;9106,5
a272 ;562;Traiteurs et autres services de restauration ;De 0 à 9 salariés en ETP ;1272,1
a272 ;562;Traiteurs et autres services de restauration ;De 10 à 19 salariés en ETP ;585,1
a272 ;562;Traiteurs et autres services de restauration ;De 20 à 249 salariés en ETP ;1218,6
a272 ;562;Traiteurs et autres services de restauration ;Plus de 250 salariés en ETP ;6030,7
a272 ;563;Débits de boissons ;Ensemble des tranches d'effectif ;6286,8
a272 ;563;Débits de boissons ;De 0 à 9 salariés en ETP ;5321,6
a272 ;563;Débits de boissons ;De 10 à 19 salariés en ETP ;441
a272 ;563;Débits de boissons ;De 20 à 249 salariés en ETP ;392,2
a272 ;563;Débits de boissons ;Plus de 250 salariés en ETP ;131,9
a10 ;JZ ;Information et communication ;Ensemble des tranches d'effectif ;166306,5
a10 ;JZ ;Information et communication ;De 0 à 9 salariés en ETP ;20730,8
