NIVEAU;BRANCHE;LIB_NAF;Tranche de taille d'effectif;Chiffre d'affaires de la branche
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;De 0 à 9 salariés en ETP ;22524,1
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;De 10 à 19 salariés en ETP ;7017,6
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;De 20 à 249 salariés en ETP ;15442,7
a272 ;432;Travaux d'installation électrique, plomberie et autres travaux d'installation ;Plus de 250 salariés en ETP ;14229,8
a272 ;433;Travaux de finition ;Ensemble des tranches d'effectif ;50792,7
a272 ;433;Travaux de finition ;De 0 à 9 salariés en ETP ;29119,9
a272 ;433;Travaux de finition ;De 10 à 19 salariés en ETP ;8250
a272 ;433;Travaux de finition ;De 20 à 249 salariés en ETP ;12019,8
a272 ;433;Travaux de finition ;Plus de 250 salariés en ETP ;1402,6
a272 ;439;Autres travaux de construction spécialisés ;Ensemble des tranches d'effectif ;51227,6
a272 ;439;Autres travaux de construction spécialisés ;De 0 à 9 salariés en ETP ;24171,4
a272 ;439;Autres travaux de construction spécialisés ;De 10 à 19 salariés en ETP ;8744,1
a272 ;439;Autres travaux de construction spécialisés ;De 20 à 249 salariés en ETP ;15446,5
a272 ;439;Autres travaux de construction spécialisés ;Plus de 250 salariés en ETP ;2865,7
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;Ensemble des tranches d'effectif ;1820922,1
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;De 0 à 9 salariés en ETP ;434860,2
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;De 10 à 19 salariés en ETP ;128283,6
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;De 20 à 249 salariés en ETP ;571567,7
a10 ;GI ;Commerce de gros et de détail, transports, hébergement et restauration ;Plus de 250 salariés en ETP ;686207,8
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;Ensemble des tranches d'effectif ;1534653,6
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;De 0 à 9 salariés en ETP ;372505,2
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;De 10 à 19 salariés en ETP ;108460
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;De 20 à 249 salariés en ETP ;503981,8
a21 ;G ;Commerce - réparation d'automobiles et de motocycles ;Plus de 250 salariés en ETP ;549702,7
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;Ensemble des tranches d'effectif ;199137,8
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;De 0 à 9 salariés en ETP ;37476,9
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;De 10 à 19 salariés en ETP ;15267,6
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;De 20 à 249 salariés en ETP ;67911,6
a88 ;45;Commerce et réparation d'automobiles et de motocycles ;Plus de 250 salariés en ETP ;78482,1
a272 ;451;Commerce de véhicules automobiles ;Ensemble des tranches d'effectif ;129046,3
a272 ;451;Commerce de véhicules automobiles ;De 0 à 9 salariés en ETP ;15184,8
a272 ;451;Commerce de véhicules automobiles ;De 10 à 19 salariés en ETP ;8750,9
a272 ;451;Commerce de véhicules automobiles ;De 20 à 249 salariés en ETP ;48409,7
a272 ;451;Commerce de véhicules automobiles ;Plus de 250 salariés en ETP ;56700,9
a272 ;452;Entretien et réparation de véhicules automobiles ;Ensemble des tranches d'effectif ;14343,1
a272 ;452;Entretien et réparation de véhicules automobiles ;De 0 à 9 salariés en ETP ;6643,2
a272 ;452;Entretien et réparation de véhicules automobiles ;De 10 à 19 salariés en ETP ;1643
a272 ;452;Entretien et réparation de véhicules automobiles ;De 20 à 249 salariés en ETP ;3897,8
a272 ;452;Entretien et réparation de véhicules automobiles ;Plus de 250 salariés en ETP ;2159,4
a272 ;453;Commerce d'équipements automobiles ;Ensemble des tranches d'effectif ;51399,6
a272 ;453;Commerce d'équipements automobiles ;De 0 à 9 salariés en ETP ;13014,8
a272 ;453;Commerce d'équipements automobiles ;De 10 à 19 salariés en ETP ;4308,9
a272 ;453;Commerce d'équipements automobiles ;De 20 à 249 salariés en ETP ;14676,8
a272 ;453;Commerce d'équipements automobiles ;Plus de 250 salariés en ETP ;19399,1
a272 ;454;Commerce et réparation de motocycles ;Ensemble des tranches d'effectif ;4348,8
a272 ;454;Commerce et réparation de motocycles ;De 0 à 9 salariés en ETP ;2634
a272 ;454;Commerce et réparation de motocycles ;De 10 à 19 salariés en ETP ;564,9
a272 ;454;Commerce et réparation de motocycles ;De 20 à 249 salariés en ETP ;927,3
a272 ;454;Commerce et réparation de motocycles ;Plus de 250 salariés en ETP ;222,7
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;Ensemble des tranches d'effectif ;886941,4
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;De 0 à 9 salariés en ETP ;188527,3
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;De 10 à 19 salariés en ETP ;64784,5
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;De 20 à 249 salariés en ETP ;328584,5
a88 ;46;Commerce de gros, à l'exception des automobiles et des motocycles ;Plus de 250 salariés en ETP ;305040,3
a272 ;461;Intermédiaires du commerce de gros ;Ensemble des tranches d'effectif ;144095,7
a272 ;461;Intermédiaires du commerce de gros ;De 0 à 9 salariés en ETP ;34202,1
a272 ;461;Intermédiaires du commerce de gros ;De 10 à 19 salariés en ETP ;7535,5
a272 ;461;Intermédiaires du commerce de gros ;De 20 à 249 salariés en ETP ;63138,4
a272 ;461;Intermédiaires du commerce de gros ;Plus de 250 salariés en ETP ;39215,8
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;Ensemble des tranches d'effectif ;62460,6
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;De 0 à 9 salariés en ETP ;17685,7
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;De 10 à 19 salariés en ETP ;6745,2
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;De 20 à 249 salariés en ETP ;22582,5
a272 ;462;Commerce de gros de produits agricoles bruts et d'animaux vivants ;Plus de 250 salariés en ETP ;15447,2
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;Ensemble des tranches d'effectif ;152815,5
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;De 0 à 9 salariés en ETP ;35265,5
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;De 10 à 19 salariés en ETP ;13783,2
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;De 20 à 249 salariés en ETP ;53734,4
a272 ;463;Commerce de gros de produits alimentaires, de boissons et de tabac ;Plus de 250 salariés en ETP ;50032,4
a272 ;464;Commerce de gros de biens domestiques ;Ensemble des tranches d'effectif ;170273,8
a272 ;464;Commerce de gros de biens domestiques ;De 0 à 9 salariés en ETP ;25525,7
a272 ;464;Commerce de gros de biens domestiques ;De 10 à 19 salariés en ETP ;7829,7
a272 ;464;Commerce de gros de biens domestiques ;De 20 à 249 salariés en ETP ;51087,4
a272 ;464;Commerce de gros de biens domestiques ;Plus de 250 salariés en ETP ;85831,1
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;Ensemble des tranches d'effectif ;52276,5
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;De 0 à 9 salariés en ETP ;10108
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;De 10 à 19 salariés en ETP ;2988,1
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;De 20 à 249 salariés en ETP ;17515,7
a272 ;465;Commerce de gros d'équipements de l'information et de la communication ;Plus de 250 salariés en ETP ;21664,7
a272 ;466;Commerce de gros d'autres équipements industriels ;Ensemble des tranches d'effectif ;110000,7
a272 ;466;Commerce de gros d'autres équipements industriels ;De 0 à 9 salariés en ETP ;23156,8
a272 ;466;Commerce de gros d'autres équipements industriels ;De 10 à 19 salariés en ETP ;9937,3
a272 ;466;Commerce de gros d'autres équipements industriels ;De 20 à 249 salariés en ETP ;46019,7
a272 ;466;Commerce de gros d'autres équipements industriels ;Plus de 250 salariés en ETP ;30886,4
a272 ;467;Autres commerces de gros spécialisés ;Ensemble des tranches d'effectif ;174468,9
a272 ;467;Autres commerces de gros spécialisés ;De 0 à 9 salariés en ETP ;38078,3
a272 ;467;Autres commerces de gros spécialisés ;De 10 à 19 salariés en ETP ;13804,9
a272 ;467;Autres commerces de gros spécialisés ;De 20 à 249 salariés en ETP ;68643,3
a272 ;467;Autres commerces de gros spécialisés ;Plus de 250 salariés en ETP ;53941,9
a272 ;469;Commerce de gros non spécialisé ;Ensemble des tranches d'effectif ;20549,7
a272 ;469;Commerce de gros non spécialisé ;De 0 à 9 salariés en ETP ;4505,2
a272 ;469;Commerce de gros non spécialisé ;De 10 à 19 salariés en ETP ;2160,6
a272 ;469;Commerce de gros non spécialisé ;De 20 à 249 salariés en ETP ;5863,1
a272 ;469;Commerce de gros non spécialisé ;Plus de 250 salariés en ETP ;8020,8
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;Ensemble des tranches d'effectif ;448574,4
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;De 0 à 9 salariés en ETP ;146501
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;De 10 à 19 salariés en ETP ;28407,9
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;De 20 à 249 salariés en ETP ;107485,7
a88 ;47;Commerce de détail, à l'exception des automobiles et des motocycles ;Plus de 250 salariés en ETP ;166180,3
a272 ;471;Commerce de détail en magasin non spécialisé ;Ensemble des tranches d'effectif ;150928,4
a272 ;471;Commerce de détail en magasin non spécialisé ;De 0 à 9 salariés en ETP ;14512,7
a272 ;471;Commerce de détail en magasin non spécialisé ;De 10 à 19 salariés en ETP ;9608,7
a272 ;471;Commerce de détail en magasin non spécialisé ;De 20 à 249 salariés en ETP ;57967,7
a272 ;471;Commerce de détail en magasin non spécialisé ;Plus de 250 salariés en ETP ;68839,2
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;Ensemble des tranches d'effectif ;27992,6
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;De 0 à 9 salariés en ETP ;14718,5
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;De 10 à 19 salariés en ETP ;S
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;De 20 à 249 salariés en ETP ;3763,8
a272 ;472;Commerce de détail alimentaire en magasin spécialisé ;Plus de 250 salariés en ETP ;S
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;Ensemble des tranches d'effectif ;38654,7
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;De 0 à 9 salariés en ETP ;14427,2
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;De 10 à 19 salariés en ETP ;2550,3
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;De 20 à 249 salariés en ETP ;S
a272 ;473;Commerce de détail de carburants en magasin spécialisé ;Plus de 250 salariés en ETP ;S
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;Ensemble des tranches d'effectif ;12823,8
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;De 0 à 9 salariés en ETP ;2728,7
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;De 10 à 19 salariés en ETP ;446,9
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;De 20 à 249 salariés en ETP ;1217,3
a272 ;474;Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé ;Plus de 250 salariés en ETP ;8430,9
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;Ensemble des tranches d'effectif ;50682,6
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;De 0 à 9 salariés en ETP ;14028,2
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;De 10 à 19 salariés en ETP ;3221,1
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;De 20 à 249 salariés en ETP ;6795
a272 ;475;Commerce de détail d'autres équipements du foyer en magasin spécialisé ;Plus de 250 salariés en ETP ;26638,7
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;Ensemble des tranches d'effectif ;18655,6
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;De 0 à 9 salariés en ETP ;6254,5
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;De 10 à 19 salariés en ETP ;1313,8
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;De 20 à 249 salariés en ETP ;2709,7
a272 ;476;Commerce de détail de biens culturels et de loisirs en magasin spécialisé ;Plus de 250 salariés en ETP ;8377,9
a272 ;477;Autres commerces de détail en magasin spécialisé ;Ensemble des tranches d'effectif ;122637,2
a272 ;477;Autres commerces de détail en magasin spécialisé ;De 0 à 9 salariés en ETP ;68329,3
a272 ;477;Autres commerces de détail en magasin spécialisé ;De 10 à 19 salariés en ETP ;7627,5
a272 ;477;Autres commerces de détail en magasin spécialisé ;De 20 à 249 salariés en ETP ;14695,5
a272 ;477;Autres commerces de détail en magasin spécialisé ;Plus de 250 salariés en ETP ;31985
a272 ;478;Commerce de détail sur éventaires et marchés ;Ensemble des tranches d'effectif ;5475,1
a272 ;478;Commerce de détail sur éventaires et marchés ;De 0 à 9 salariés en ETP ;4788,5
a272 ;478;Commerce de détail sur éventaires et marchés ;De 10 à 19 salariés en ETP ;S
a272 ;478;Commerce de détail sur éventaires et marchés ;De 20 à 249 salariés en ETP ;S
a272 ;478;Commerce de détail sur éventaires et marchés ;Plus de 250 salariés en ETP ;S
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;Ensemble des tranches d'effectif ;20724,4
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;De 0 à 9 salariés en ETP ;6713,5
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;De 10 à 19 salariés en ETP ;823,1
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;De 20 à 249 salariés en ETP ;6049
a272 ;479;Commerce de détail hors magasin, éventaires ou marchés ;Plus de 250 salariés en ETP ;7138,7
a21 ;H ;Transports et entreposage ;Ensemble des tranches d'effectif ;204577,4
a21 ;H ;Transports et entreposage ;De 0 à 9 salariés en ETP ;23810,4
a21 ;H ;Transports et entreposage ;De 10 à 19 salariés en ETP ;9081,2
a21 ;H ;Transports et entreposage ;De 20 à 249 salariés en ETP ;51007,6
a21 ;H ;Transports et entreposage ;Plus de 250 salariés en ETP ;120679,3
a88 ;49;Transports terrestres et transport par conduites ;Ensemble des tranches d'effectif ;80454
a88 ;49;Transports terrestres et transport par conduites ;De 0 à 9 salariés en ETP ;12757,2
a88 ;49;Transports terrestres et transport par conduites ;De 10 à 19 salariés en ETP ;5959
a88 ;49;Transports terrestres et transport par conduites ;De 20 à 249 salariés en ETP ;28031,1
a88 ;49;Transports terrestres et transport par conduites ;Plus de 250 salariés en ETP ;33708,8
a272 ;491;Transport ferroviaire interurbain de voyageurs ;Ensemble des tranches d'effectif ;6390,5
a272 ;491;Transport ferroviaire interurbain de voyageurs ;De 0 à 9 salariés en ETP ;19,5
a272 ;491;Transport ferroviaire interurbain de voyageurs ;De 10 à 19 salariés en ETP ;S
a272 ;491;Transport ferroviaire interurbain de voyageurs ;De 20 à 249 salariés en ETP ;S
a272 ;491;Transport ferroviaire interurbain de voyageurs ;Plus de 250 salariés en ETP ;S
a272 ;492;Transports ferroviaires de fret ;Ensemble des tranches d'effectif ;1680,1
a272 ;492;Transports ferroviaires de fret ;De 0 à 9 salariés en ETP ;S
a272 ;492;Transports ferroviaires de fret ;De 10 à 19 salariés en ETP ;S
a272 ;492;Transports ferroviaires de fret ;De 20 à 249 salariés en ETP ;S
a272 ;492;Transports ferroviaires de fret ;Plus de 250 salariés en ETP ;S
a272 ;493;Autres transports terrestres de voyageurs ;Ensemble des tranches d'effectif ;25098,5
a272 ;493;Autres transports terrestres de voyageurs ;De 0 à 9 salariés en ETP ;3834,8
a272 ;493;Autres transports terrestres de voyageurs ;De 10 à 19 salariés en ETP ;708,3
a272 ;493;Autres transports terrestres de voyageurs ;De 20 à 249 salariés en ETP ;5183
a272 ;493;Autres transports terrestres de voyageurs ;Plus de 250 salariés en ETP ;15372,4
a272 ;494;Transports routiers de fret et services de déménagement ;Ensemble des tranches d'effectif ;44666,1
a272 ;494;Transports routiers de fret et services de déménagement ;De 0 à 9 salariés en ETP ;8757,5
a272 ;494;Transports routiers de fret et services de déménagement ;De 10 à 19 salariés en ETP ;5240,6
a272 ;494;Transports routiers de fret et services de déménagement ;De 20 à 249 salariés en ETP ;22724,7
a272 ;494;Transports routiers de fret et services de déménagement ;Plus de 250 salariés en ETP ;7945,8
a272 ;495;Transports par conduites ;Ensemble des tranches d'effectif ;2618,8
a272 ;495;Transports par conduites ;De 0 à 9 salariés en ETP ;S
a272 ;495;Transports par conduites ;De 10 à 19 salariés en ETP ;0,9
a272 ;495;Transports par conduites ;De 20 à 249 salariés en ETP ;S
a272 ;495;Transports par conduites ;Plus de 250 salariés en ETP ;S
a88 ;50;Transports par eau ;Ensemble des tranches d'effectif ;S
a88 ;50;Transports par eau ;De 0 à 9 salariés en ETP ;985,4
a88 ;50;Transports par eau ;De 10 à 19 salariés en ETP ;S
a88 ;50;Transports par eau ;De 20 à 249 salariés en ETP ;1955,6
a88 ;50;Transports par eau ;Plus de 250 salariés en ETP ;S
a272 ;501;Transports maritimes et côtiers de passagers ;Ensemble des tranches d'effectif ;949
a272 ;501;Transports maritimes et côtiers de passagers ;De 0 à 9 salariés en ETP ;S
a272 ;501;Transports maritimes et côtiers de passagers ;De 10 à 19 salariés en ETP ;42,5
a272 ;501;Transports maritimes et côtiers de passagers ;De 20 à 249 salariés en ETP ;271,2
a272 ;501;Transports maritimes et côtiers de passagers ;Plus de 250 salariés en ETP ;S
a272 ;502;Transports maritimes et côtiers de fret ;Ensemble des tranches d'effectif ;10872,4
a272 ;502;Transports maritimes et côtiers de fret ;De 0 à 9 salariés en ETP ;483,5
a272 ;502;Transports maritimes et côtiers de fret ;De 10 à 19 salariés en ETP ;S
a272 ;502;Transports maritimes et côtiers de fret ;De 20 à 249 salariés en ETP ;S
a272 ;502;Transports maritimes et côtiers de fret ;Plus de 250 salariés en ETP ;S
a272 ;503;Transports fluviaux de passagers ;Ensemble des tranches d'effectif ;S
a272 ;503;Transports fluviaux de passagers ;De 0 à 9 salariés en ETP ;S
a272 ;503;Transports fluviaux de passagers ;De 10 à 19 salariés en ETP ;17,8
a272 ;503;Transports fluviaux de passagers ;De 20 à 249 salariés en ETP ;S
a272 ;503;Transports fluviaux de passagers ;Plus de 250 salariés en ETP ;S
a272 ;504;Transports fluviaux de fret ;Ensemble des tranches d'effectif ;426,2
a272 ;504;Transports fluviaux de fret ;De 0 à 9 salariés en ETP ;184,8
a272 ;504;Transports fluviaux de fret ;De 10 à 19 salariés en ETP ;21
a272 ;504;Transports fluviaux de fret ;De 20 à 249 salariés en ETP ;220,3
a272 ;504;Transports fluviaux de fret ;Plus de 250 salariés en ETP ;N
a88 ;51;Transports aériens ;Ensemble des tranches d'effectif ;20078,6
a88 ;51;Transports aériens ;De 0 à 9 salariés en ETP ;292,7
a88 ;51;Transports aériens ;De 10 à 19 salariés en ETP ;43,6
a88 ;51;Transports aériens ;De 20 à 249 salariés en ETP ;401,1
a88 ;51;Transports aériens ;Plus de 250 salariés en ETP ;19352,4
a272 ;511;Transports aériens de passagers ;Ensemble des tranches d'effectif ;16727,6
a272 ;511;Transports aériens de passagers ;De 0 à 9 salariés en ETP ;126,7
a272 ;511;Transports aériens de passagers ;De 10 à 19 salariés en ETP ;42,4
a272 ;511;Transports aériens de passagers ;De 20 à 249 salariés en ETP ;381,8
a272 ;511;Transports aériens de passagers ;Plus de 250 salariés en ETP ;16187,9
a272 ;512;Transports aériens de fret et transports spatiaux ;Ensemble des tranches d'effectif ;3351
a272 ;512;Transports aériens de fret et transports spatiaux ;De 0 à 9 salariés en ETP ;165,9
a272 ;512;Transports aériens de fret et transports spatiaux ;De 10 à 19 salariés en ETP ;1,2
a272 ;512;Transports aériens de fret et transports spatiaux ;De 20 à 249 salariés en ETP ;19,3
a272 ;512;Transports aériens de fret et transports spatiaux ;Plus de 250 salariés en ETP ;3164,5
a88 ;52;Entreposage et services auxiliaires des transports ;Ensemble des tranches d'effectif ;77741,5
a88 ;52;Entreposage et services auxiliaires des transports ;De 0 à 9 salariés en ETP ;9211,3
a88 ;52;Entreposage et services auxiliaires des transports ;De 10 à 19 salariés en ETP ;2838,6
a88 ;52;Entreposage et services auxiliaires des transports ;De 20 à 249 salariés en ETP ;20386,4
a88 ;52;Entreposage et services auxiliaires des transports ;Plus de 250 salariés en ETP ;45292,9
a272 ;521;Entreposage et stockage ;Ensemble des tranches d'effectif ;12487,7
a272 ;521;Entreposage et stockage ;De 0 à 9 salariés en ETP ;1895,8
a272 ;521;Entreposage et stockage ;De 10 à 19 salariés en ETP ;516,5
a272 ;521;Entreposage et stockage ;De 20 à 249 salariés en ETP ;4157,1
a272 ;521;Entreposage et stockage ;Plus de 250 salariés en ETP ;5916,7
a272 ;522;Services auxiliaires des transports ;Ensemble des tranches d'effectif ;65253,8
a272 ;522;Services auxiliaires des transports ;De 0 à 9 salariés en ETP ;7315,5
a272 ;522;Services auxiliaires des transports ;De 10 à 19 salariés en ETP ;2322,1
a272 ;522;Services auxiliaires des transports ;De 20 à 249 salariés en ETP ;16229,3
a272 ;522;Services auxiliaires des transports ;Plus de 250 salariés en ETP ;39376,2
a88 ;53;Activités de poste et de courrier ;Ensemble des tranches d'effectif ;S
a88 ;53;Activités de poste et de courrier ;De 0 à 9 salariés en ETP ;563,9
a88 ;53;Activités de poste et de courrier ;De 10 à 19 salariés en ETP ;S
a88 ;53;Activités de poste et de courrier ;De 20 à 249 salariés en ETP ;233,4
a88 ;53;Activités de poste et de courrier ;Plus de 250 salariés en ETP ;S
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;Ensemble des tranches d'effectif ;S
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;De 0 à 9 salariés en ETP ;182,2
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;De 10 à 19 salariés en ETP ;S
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;De 20 à 249 salariés en ETP ;0,3
a272 ;531;Activités de poste dans le cadre d'une obligation de service universel ;Plus de 250 salariés en ETP ;S
a272 ;532;Autres activités de poste et de courrier ;Ensemble des tranches d'effectif ;1070,1
a272 ;532;Autres activités de poste et de courrier ;De 0 à 9 salariés en ETP ;381,7
a272 ;532;Autres activités de poste et de courrier ;De 10 à 19 salariés en ETP ;S
a272 ;532;Autres activités de poste et de courrier ;De 20 à 249 salariés en ETP ;233,1
a272 ;532;Autres activités de poste et de courrier ;Plus de 250 salariés en ETP ;S
a21 ;I ;Hébergement et restauration ;Ensemble des tranches d'effectif ;81691,1
a21 ;I ;Hébergement et restauration ;De 0 à 9 salariés en ETP ;38544,6
a21 ;I ;Hébergement et restauration ;De 10 à 19 salariés en ETP ;10742,4
a21 ;I ;Hébergement et restauration ;De 20 à 249 salariés en ETP ;16578,3
a21 ;I ;Hébergement et restauration ;Plus de 250 salariés en ETP ;15825,8
a88 ;55;Hébergement ;Ensemble des tranches d'effectif ;20067
a88 ;55;Hébergement ;De 0 à 9 salariés en ETP ;7587,1
a88 ;55;Hébergement ;De 10 à 19 salariés en ETP ;2964,5
a88 ;55;Hébergement ;De 20 à 249 salariés en ETP ;4702,3
a88 ;55;Hébergement ;Plus de 250 salariés en ETP ;4813,2
a272 ;551;Hôtels et hébergement similaire ;Ensemble des tranches d'effectif ;13651,7
a272 ;551;Hôtels et hébergement similaire ;De 0 à 9 salariés en ETP ;5156,8
a272 ;551;Hôtels et hébergement similaire ;De 10 à 19 salariés en ETP ;2427,1
a272 ;551;Hôtels et hébergement similaire ;De 20 à 249 salariés en ETP ;3675,7
a272 ;551;Hôtels et hébergement similaire ;Plus de 250 salariés en ETP ;2392,1
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;Ensemble des tranches d'effectif ;3679,2
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;De 0 à 9 salariés en ETP ;1207,6
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;De 10 à 19 salariés en ETP ;163,1
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;De 20 à 249 salariés en ETP ;389,4
a272 ;552;Hébergement touristique et autre hébergement de courte durée ;Plus de 250 salariés en ETP ;1919,1
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;Ensemble des tranches d'effectif ;1841,7
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;De 0 à 9 salariés en ETP ;1057,6
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;De 10 à 19 salariés en ETP ;S
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;De 20 à 249 salariés en ETP ;S
a272 ;553;Terrains de camping et parcs pour caravanes ou véhicules de loisirs ;Plus de 250 salariés en ETP ;S
a272 ;559;Autres hébergements ;Ensemble des tranches d'effectif ;894,5
a272 ;559;Autres hébergements ;De 0 à 9 salariés en ETP ;165,1
a272 ;559;Autres hébergements ;De 10 à 19 salariés en ETP ;S
a272 ;559;Autres hébergements ;De 20 à 249 salariés en ETP ;S
a272 ;559;Autres hébergements ;Plus de 250 salariés en ETP ;S
a88 ;56;Restauration ;Ensemble des tranches d'effectif ;61624,1
a88 ;56;Restauration ;De 0 à 9 salariés en ETP ;30957,5
a88 ;56;Restauration ;De 10 à 19 salariés en ETP ;7778
a88 ;56;Restauration ;De 20 à 249 salariés en ETP ;11876
a88 ;56;Restauration ;Plus de 250 salariés en ETP ;11012,7
a272 ;561;Restaurants et services de restauration mobile ;Ensemble des tranches d'effectif ;45475
a272 ;561;Restaurants et services de restauration mobile ;De 0 à 9 salariés en ETP ;24299
a272 ;561;Restaurants et services de restauration mobile ;De 10 à 19 salariés en ETP ;6660,9
a272 ;561;Restaurants et services de restauration mobile ;De 20 à 249 salariés en ETP ;10074,2
a272 ;561;Restaurants et services de restauration mobile ;Plus de 250 salariés en ETP ;4441
a272 ;562;Traiteurs et autres services de restauration ;Ensemble des tranches d'effectif ;9852,1
a272 ;562;Traiteurs et autres services de restauration ;De 0 à 9 salariés en ETP ;1506,6
a272 ;562;Traiteurs et autres services de restauration ;De 10 à 19 salariés en ETP ;452,6
a272 ;562;Traiteurs et autres services de restauration ;De 20 à 249 salariés en ETP ;1477,2
a272 ;562;Traiteurs et autres services de restauration ;Plus de 250 salariés en ETP ;6415,8
a272 ;563;Débits de boissons ;Ensemble des tranches d'effectif ;6297
a272 ;563;Débits de boissons ;De 0 à 9 salariés en ETP ;5151,9
a272 ;563;Débits de boissons ;De 10 à 19 salariés en ETP ;664,5
a272 ;563;Débits de boissons ;De 20 à 249 salariés en ETP ;324,7
a272 ;563;Débits de boissons ;Plus de 250 salariés en ETP ;155,9
a10 ;JZ ;Information et communication ;Ensemble des tranches d'effectif ;169020
a10 ;JZ ;Information et communication ;De 0 à 9 salariés en ETP ;19717,8
a10 ;JZ ;Information et communication ;De 10 à 19 salariés en ETP ;7892
a10 ;JZ ;Information et communication ;De 20 à 249 salariés en ETP ;38110,7
a10 ;JZ ;Information et communication ;Plus de 250 salariés en ETP ;103303,7
a21 ;J ;Information et communication ;Ensemble des tranches d'effectif ;169020
a21 ;J ;Information et communication ;De 0 à 9 salariés en ETP ;19717,8
